--- Available filters and text transformations: colorize, debug, default, direct, esp32_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at http://bit.ly/pio-monitor-filters
␀0272571, curr_params.bias: -16.0212593079, current_time_ms: 17159624, curr_params.time_get_image: 484038, offset_y_cm from origin: 0.15, offset_x_cm for ac: -17.46, filterd_offset_x_cm: -17.47
, curr_params.slope: 0.0006752808, curr_params.bias: -17.4366798401, current_time_ms: 17180640, curr_params.time_get_image: 505003, offset_y_cm from origin: 17.34, offset_x_cm for ac: -17.41, filterd_offset_x_cm: -17.41
, curr_params.slope: 0.0006752808, curr_params.bias: -17.4366798401, current_time_ms: 17180651, curr_params.time_get_image: 505003, offset_y_cm from origin: 17.34, offset_x_cm for ac: -17.40, filterd_offset_x_cm: -17.41
, curr_params.slope: 0.0006752808, curr_params.bias: -17.4366798401, current_time_ms: 17180662, curr_params.time_get_image: 505003, offset_y_cm from origin: 18.34, offset_x_cm for ac: -17.40, filterd_offset_x_cm: -17.41
, curr_params.slope: 0.0006752808, curr_params.bias: -17.4366798401, current_time_ms: 17180673, curr_params.time_get_image: 505003, offset_y_cm from origin: 18.34, offset_x_cm for ac: -17.40, filterd_offset_x_cm: -17.41
, curr_params.slope: 0.0005845018, curr_params.bias: -17.2371692657, current_time_ms: 17180685, curr_params.time_get_image: 505250, offset_y_cm from origin: 11.36, offset_x_cm for ac: -17.39, filterd_offset_x_cm: -17.40
, curr_params.slope: 0.0005845018, curr_params.bias: -17.2371692657, current_time_ms: 17180696, curr_params.time_get_image: 505250, offset_y_cm from origin: 11.36, offset_x_cm for ac: -17.39, filterd_offset_x_cm: -17.40
, curr_params.slope: 0.0005845018, curr_params.bias: -17.2371692657, current_time_ms: 17180707, curr_params.time_get_image: 505250, offset_y_cm from origin: 11.36, offset_x_cm for ac: -17.39, filterd_offset_x_cm: -17.40
, curr_params.slope: 0.0005845018, curr_params.bias: -17.2371692657, current_time_ms: 17180718, curr_params.time_get_image: 505250, offset_y_cm from origin: 12.36, offset_x_cm for ac: -17.39, filterd_offset_x_cm: -17.39
, curr_params.slope: 0.0005845018, curr_params.bias: -17.2371692657, current_time_ms: 17180729, curr_params.time_get_image: 505250, offset_y_cm from origin: 12.36, offset_x_cm for ac: -17.39, filterd_offset_x_cm: -17.39
, curr_params.slope: 0.0005845018, curr_params.bias: -17.2371692657, current_time_ms: 17180740, curr_params.time_get_image: 505250, offset_y_cm from origin: 13.36, offset_x_cm for ac: -17.39, filterd_offset_x_cm: -17.39
, curr_params.slope: 0.0005845018, curr_params.bias: -17.2371692657, current_time_ms: 17180751, curr_params.time_get_image: 505250, offset_y_cm from origin: 13.36, offset_x_cm for ac: -17.38, filterd_offset_x_cm: -17.39
, curr_params.slope: 0.0005845018, curr_params.bias: -17.2371692657, current_time_ms: 17180762, curr_params.time_get_image: 505250, offset_y_cm from origin: 14.36, offset_x_cm for ac: -17.38, filterd_offset_x_cm: -17.39
, curr_params.slope: 0.0005845018, curr_params.bias: -17.2371692657, current_time_ms: 17180773, curr_params.time_get_image: 505250, offset_y_cm from origin: 14.36, offset_x_cm for ac: -17.38, filterd_offset_x_cm: -17.39
, curr_params.slope: 0.0005845018, curr_params.bias: -17.2371692657, current_time_ms: 17180784, curr_params.time_get_image: 505250, offset_y_cm from origin: 15.36, offset_x_cm for ac: -17.38, filterd_offset_x_cm: -17.39
, curr_params.slope: 0.0005845018, curr_params.bias: -17.2371692657, current_time_ms: 17180795, curr_params.time_get_image: 505250, offset_y_cm from origin: 15.36, offset_x_cm for ac: -17.38, filterd_offset_x_cm: -17.38
, curr_params.slope: 0.0005845018, curr_params.bias: -17.2371692657, current_time_ms: 17180806, curr_params.time_get_image: 505250, offset_y_cm from origin: 16.36, offset_x_cm for ac: -17.38, filterd_offset_x_cm: -17.38
, curr_params.slope: 0.0005845018, curr_params.bias: -17.2371692657, current_time_ms: 17180817, curr_params.time_get_image: 505250, offset_y_cm from origin: 16.36, offset_x_cm for ac: -17.38, filterd_offset_x_cm: -17.38
, curr_params.slope: 0.0005845018, curr_params.bias: -17.2371692657, current_time_ms: 17180828, curr_params.time_get_image: 505250, offset_y_cm from origin: 17.36, offset_x_cm for ac: -17.38, filterd_offset_x_cm: -17.38
, curr_params.slope: 0.0005845018, curr_params.bias: -17.2371692657, current_time_ms: 17180839, curr_params.time_get_image: 505250, offset_y_cm from origin: 18.36, offset_x_cm for ac: -17.38, filterd_offset_x_cm: -17.38
, curr_params.slope: 0.0005845018, curr_params.bias: -17.2371692657, current_time_ms: 17180850, curr_params.time_get_image: 505250, offset_y_cm from origin: 18.36, offset_x_cm for ac: -17.38, filterd_offset_x_cm: -17.38
, curr_params.slope: 0.0005845018, curr_params.bias: -17.2371692657, current_time_ms: 17180861, curr_params.time_get_image: 505250, offset_y_cm from origin: 19.36, offset_x_cm for ac: -17.38, filterd_offset_x_cm: -17.38
, curr_params.slope: 0.0005845018, curr_params.bias: -17.2371692657, current_time_ms: 17180872, curr_params.time_get_image: 505250, offset_y_cm from origin: 19.36, offset_x_cm for ac: -17.38, filterd_offset_x_cm: -17.38
, curr_params.slope: 0.0005845018, curr_params.bias: -17.2371692657, current_time_ms: 17180883, curr_params.time_get_image: 505250, offset_y_cm from origin: 20.36, offset_x_cm for ac: -17.38, filterd_offset_x_cm: -17.38
, curr_params.slope: 0.0005845018, curr_params.bias: -17.2371692657, current_time_ms: 17180894, curr_params.time_get_image: 505250, offset_y_cm from origin: 20.36, offset_x_cm for ac: -17.37, filterd_offset_x_cm: -17.38
, curr_params.slope: 0.0005845018, curr_params.bias: -17.2371692657, current_time_ms: 17180905, curr_params.time_get_image: 505250, offset_y_cm from origin: 21.36, offset_x_cm for ac: -17.37, filterd_offset_x_cm: -17.38
, curr_params.slope: 0.0005845018, curr_params.bias: -17.2371692657, current_time_ms: 17180916, curr_params.time_get_image: 505250, offset_y_cm from origin: 21.36, offset_x_cm for ac: -17.37, filterd_offset_x_cm: -17.38
, curr_params.slope: 0.0009079185, curr_params.bias: -16.8575496674, current_time_ms: 17180928, curr_params.time_get_image: 505514, offset_y_cm from origin: 13.15, offset_x_cm for ac: -17.36, filterd_offset_x_cm: -17.37
, curr_params.slope: 0.0009079185, curr_params.bias: -16.8575496674, current_time_ms: 17180939, curr_params.time_get_image: 505514, offset_y_cm from origin: 13.15, offset_x_cm for ac: -17.35, filterd_offset_x_cm: -17.37
, curr_params.slope: 0.0009079185, curr_params.bias: -16.8575496674, current_time_ms: 17180950, curr_params.time_get_image: 505514, offset_y_cm from origin: 14.15, offset_x_cm for ac: -17.35, filterd_offset_x_cm: -17.36
, curr_params.slope: 0.0009079185, curr_params.bias: -16.8575496674, current_time_ms: 17180961, curr_params.time_get_image: 505514, offset_y_cm from origin: 14.15, offset_x_cm for ac: -17.34, filterd_offset_x_cm: -17.36
, curr_params.slope: 0.0009079185, curr_params.bias: -16.8575496674, current_time_ms: 17180972, curr_params.time_get_image: 505514, offset_y_cm from origin: 15.15, offset_x_cm for ac: -17.34, filterd_offset_x_cm: -17.35
, curr_params.slope: 0.0009079185, curr_params.bias: -16.8575496674, current_time_ms: 17180983, curr_params.time_get_image: 505514, offset_y_cm from origin: 15.15, offset_x_cm for ac: -17.33, filterd_offset_x_cm: -17.35
, curr_params.slope: 0.0009079185, curr_params.bias: -16.8575496674, current_time_ms: 17180994, curr_params.time_get_image: 505514, offset_y_cm from origin: 16.15, offset_x_cm for ac: -17.32, filterd_offset_x_cm: -17.34
, curr_params.slope: 0.0009079185, curr_params.bias: -16.8575496674, current_time_ms: 17181005, curr_params.time_get_image: 505514, offset_y_cm from origin: 17.15, offset_x_cm for ac: -17.32, filterd_offset_x_cm: -17.33
, curr_params.slope: 0.0009079185, curr_params.bias: -16.8575496674, current_time_ms: 17181016, curr_params.time_get_image: 505514, offset_y_cm from origin: 17.15, offset_x_cm for ac: -17.31, filterd_offset_x_cm: -17.33
, curr_params.slope: 0.0009079185, curr_params.bias: -16.8575496674, current_time_ms: 17181027, curr_params.time_get_image: 505514, offset_y_cm from origin: 18.15, offset_x_cm for ac: -17.31, filterd_offset_x_cm: -17.32
, curr_params.slope: 0.0009079185, curr_params.bias: -16.8575496674, current_time_ms: 17181038, curr_params.time_get_image: 505514, offset_y_cm from origin: 18.15, offset_x_cm for ac: -17.30, filterd_offset_x_cm: -17.32
, curr_params.slope: 0.0009079185, curr_params.bias: -16.8575496674, current_time_ms: 17181049, curr_params.time_get_image: 505514, offset_y_cm from origin: 19.15, offset_x_cm for ac: -17.30, filterd_offset_x_cm: -17.31
, curr_params.slope: 0.0009079185, curr_params.bias: -16.8575496674, current_time_ms: 17181060, curr_params.time_get_image: 505514, offset_y_cm from origin: 19.15, offset_x_cm for ac: -17.29, filterd_offset_x_cm: -17.31
, curr_params.slope: 0.0009079185, curr_params.bias: -16.8575496674, current_time_ms: 17181071, curr_params.time_get_image: 505514, offset_y_cm from origin: 20.15, offset_x_cm for ac: -17.29, filterd_offset_x_cm: -17.30
, curr_params.slope: 0.0009079185, curr_params.bias: -16.8575496674, current_time_ms: 17181082, curr_params.time_get_image: 505514, offset_y_cm from origin: 21.15, offset_x_cm for ac: -17.28, filterd_offset_x_cm: -17.30
, curr_params.slope: 0.0009079185, curr_params.bias: -16.8575496674, current_time_ms: 17181093, curr_params.time_get_image: 505514, offset_y_cm from origin: 21.15, offset_x_cm for ac: -17.28, filterd_offset_x_cm: -17.29
, curr_params.slope: 0.0009079185, curr_params.bias: -16.8575496674, current_time_ms: 17181104, curr_params.time_get_image: 505514, offset_y_cm from origin: 22.15, offset_x_cm for ac: -17.27, filterd_offset_x_cm: -17.29
, curr_params.slope: 0.0009079185, curr_params.bias: -16.8575496674, current_time_ms: 17181115, curr_params.time_get_image: 505514, offset_y_cm from origin: 22.15, offset_x_cm for ac: -17.27, filterd_offset_x_cm: -17.28
, curr_params.slope: 0.0009079185, curr_params.bias: -16.8575496674, current_time_ms: 17181126, curr_params.time_get_image: 505514, offset_y_cm from origin: 23.15, offset_x_cm for ac: -17.26, filterd_offset_x_cm: -17.28
, curr_params.slope: 0.0009079185, curr_params.bias: -16.8575496674, current_time_ms: 17181137, curr_params.time_get_image: 505514, offset_y_cm from origin: 24.15, offset_x_cm for ac: -17.26, filterd_offset_x_cm: -17.27
, curr_params.slope: 0.0009079185, curr_params.bias: -16.8575496674, current_time_ms: 17181148, curr_params.time_get_image: 505514, offset_y_cm from origin: 24.15, offset_x_cm for ac: -17.25, filterd_offset_x_cm: -17.27
, curr_params.slope: 0.0009079185, curr_params.bias: -16.8575496674, current_time_ms: 17181159, curr_params.time_get_image: 505514, offset_y_cm from origin: 25.15, offset_x_cm for ac: -17.25, filterd_offset_x_cm: -17.26
, curr_params.slope: 0.0022593334, curr_params.bias: -15.4154300690, current_time_ms: 17181171, curr_params.time_get_image: 505757, offset_y_cm from origin: 14.36, offset_x_cm for ac: -17.21, filterd_offset_x_cm: -17.25
, curr_params.slope: 0.0022593334, curr_params.bias: -15.4154300690, current_time_ms: 17181182, curr_params.time_get_image: 505757, offset_y_cm from origin: 14.36, offset_x_cm for ac: -17.19, filterd_offset_x_cm: -17.23
, curr_params.slope: 0.0022593334, curr_params.bias: -15.4154300690, current_time_ms: 17181193, curr_params.time_get_image: 505757, offset_y_cm from origin: 15.36, offset_x_cm for ac: -17.16, filterd_offset_x_cm: -17.22
, curr_params.slope: 0.0022593334, curr_params.bias: -15.4154300690, current_time_ms: 17181204, curr_params.time_get_image: 505757, offset_y_cm from origin: 15.36, offset_x_cm for ac: -17.14, filterd_offset_x_cm: -17.20
, curr_params.slope: 0.0022593334, curr_params.bias: -15.4154300690, current_time_ms: 17181215, curr_params.time_get_image: 505757, offset_y_cm from origin: 16.36, offset_x_cm for ac: -17.12, filterd_offset_x_cm: -17.18
, curr_params.slope: 0.0022593334, curr_params.bias: -15.4154300690, current_time_ms: 17181226, curr_params.time_get_image: 505757, offset_y_cm from origin: 17.36, offset_x_cm for ac: -17.09, filterd_offset_x_cm: -17.15
, curr_params.slope: 0.0022593334, curr_params.bias: -15.4154300690, current_time_ms: 17181237, curr_params.time_get_image: 505757, offset_y_cm from origin: 17.36, offset_x_cm for ac: -17.07, filterd_offset_x_cm: -17.13
, curr_params.slope: 0.0022593334, curr_params.bias: -15.4154300690, current_time_ms: 17181248, curr_params.time_get_image: 505757, offset_y_cm from origin: 18.36, offset_x_cm for ac: -17.05, filterd_offset_x_cm: -17.11
, curr_params.slope: 0.0022593334, curr_params.bias: -15.4154300690, current_time_ms: 17181259, curr_params.time_get_image: 505757, offset_y_cm from origin: 19.36, offset_x_cm for ac: -17.03, filterd_offset_x_cm: -17.09
, curr_params.slope: 0.0022593334, curr_params.bias: -15.4154300690, current_time_ms: 17181270, curr_params.time_get_image: 505757, offset_y_cm from origin: 19.36, offset_x_cm for ac: -17.01, filterd_offset_x_cm: -17.07
, curr_params.slope: 0.0022593334, curr_params.bias: -15.4154300690, current_time_ms: 17181281, curr_params.time_get_image: 505757, offset_y_cm from origin: 20.36, offset_x_cm for ac: -16.99, filterd_offset_x_cm: -17.05
, curr_params.slope: 0.0022593334, curr_params.bias: -15.4154300690, current_time_ms: 17181292, curr_params.time_get_image: 505757, offset_y_cm from origin: 20.36, offset_x_cm for ac: -16.97, filterd_offset_x_cm: -17.03
